IMPORTANT FILOGENETIC LINES from 0-th step to global "end of life" in 39380-th step
MODEL PARAMETERS:
WORLD_SIZE=	300x150
THE_MAPP=	
DOWRY_OF_OFFSPRING=	0.05
AUTOTROPHS_EFFECTIVENESS=	0.99
MAX_AGE=	50
FERTILITY=	0.2
RTG=	0.000125
LIKELIHOOD_OF_DISASTERS=	0(disabled)
PREDATORY EXPLOITATION=	YES
MAX_MOVE=	1
DONT_MOVE_BIT=	1024
FLEXIBLE_MOVING=	YES
MONTECARLO STEPS per BIG STEP=	10

FULLCODE	ORDNUMBER	ANCORDNUM	BEGSTEP	ENDSTEP	LIFETIME	CURRAGENTS	ALLAGENTS	FEEDNISHE	DEFFNISHE	FEEDSPEC	DEFFSPEC	SPECJALIS	NISHENAME
df_10_60212	60212	59210	18800	19310	510	0	382	223	16	7	1	8	df10	
fb_10_60281	60281	59210	18830	19510	680	0	195	251	16	7	1	8	fb10	
fb_10_60300	60300	59210	18830	19320	490	0	311	251	16	7	1	8	fb10	
fe_10_60333	60333	59210	18840	19360	520	0	161	254	16	7	1	8	fe10	
bf_10_60349	60349	59210	18850	19290	440	0	105	191	16	7	1	8	bf10	
bf_10_60452	60452	59210	18880	19500	620	0	212	191	16	7	1	8	bf10	
7f_10_60453	60453	59210	18880	20730	1850	0	3419	127	16	7	1	8	7f10	
df_10_60485	60485	59210	18900	19200	300	0	122	223	16	7	1	8	df10	
Au_18_60549	60549	59210	18920	19240	320	0	112	255	18	8	2	10	ff12	
Au_24_60558	60558	59210	18920	19240	320	0	99	255	24	8	2	10	ff18	
f7_10_60578	60578	59210	18930	19340	410	0	116	247	16	7	1	8	f710	
Au_20_60590	60590	59210	18940	19580	640	0	109	255	20	8	2	10	ff14	
f7_10_60596	60596	59210	18940	19420	480	0	280	247	16	7	1	8	f710	
bf_10_60597	60597	59210	18940	19580	640	0	184	191	16	7	1	8	bf10	
Au_48_60629	60629	59210	18950	19070	120	0	17	255	48	8	2	10	ff30	
df_10_60680	60680	59210	18970	19080	110	0	8	223	16	7	1	8	df10	
7f_10_60696	60696	59210	18980	19610	630	0	266	127	16	7	1	8	7f10	
Au_24_60796	60796	59210	19010	19440	430	0	218	255	24	8	2	10	ff18	
Au_24_60822	60822	59210	19020	19300	280	0	104	255	24	8	2	10	ff18	
Au_24_60850	60850	59210	19030	19380	350	0	210	255	24	8	2	10	ff18	
Au_24_60981	60981	59210	19080	19820	740	0	590	255	24	8	2	10	ff18	
7f_10_61052	61052	59210	19100	19780	680	0	329	127	16	7	1	8	7f10	
ef_10_61054	61054	59210	19100	19520	420	0	228	239	16	7	1	8	ef10	
7f_10_61087	61087	59210	19110	19320	210	0	103	127	16	7	1	8	7f10	
Au_48_61404	61404	59210	19210	19640	430	0	624	255	48	8	2	10	ff30	
Au_18_61545	61545	59210	19260	19740	480	0	157	255	18	8	2	10	ff12	
Au_17_61700	61700	59210	19320	19800	480	0	153	255	17	8	2	10	ff11	
Au_80_61864	61864	59210	19360	19880	520	0	458	255	80	8	2	10	ff50	
Au_144_62008	62008	59210	19410	19490	80	0	31	255	144	8	2	10	ff90	
Au_144_62090	62090	59210	19440	19910	470	0	332	255	144	8	2	10	ff90	
ef_10_62122	62122	59210	19450	21070	1620	0	7078	239	16	7	1	8	ef10	
Au_18_62183	62183	59210	19470	19950	480	0	117	255	18	8	2	10	ff12	
Au_17_62282	62282	59210	19500	19900	400	0	162	255	17	8	2	10	ff11	
ef_10_62400	62400	59210	19540	20560	1020	0	2194	239	16	7	1	8	ef10	
Au_24_62574	62574	59210	19590	19860	270	0	104	255	24	8	2	10	ff18	
f7_10_62639	62639	59210	19610	20310	700	0	516	247	16	7	1	8	f710	
fd_10_62803	62803	59210	19650	19910	260	0	130	253	16	7	1	8	fd10	
fd_10_62849	62849	59210	19670	20500	830	0	2287	253	16	7	1	8	fd10	
bf_10_62951	62951	59210	19700	21710	2010	0	7335	191	16	7	1	8	bf10	
bf_11_64029	64029	62951	20080	20530	450	0	115	191	17	7	2	9	bf11	
fb_10_63125	63125	59210	19760	20300	540	0	216	251	16	7	1	8	fb10	
fd_10_63215	63215	59210	19790	20160	370	0	147	253	16	7	1	8	fd10	
fe_10_63236	63236	59210	19790	20060	270	0	139	254	16	7	1	8	fe10	
fb_10_63323	63323	59210	19820	20330	510	0	184	251	16	7	1	8	fb10	
fe_10_63458	63458	59210	19860	20370	510	0	152	254	16	7	1	8	fe10	
ef_10_63463	63463	59210	19870	20270	400	0	157	239	16	7	1	8	ef10	
f7_10_63489	63489	59210	19880	20390	510	0	157	247	16	7	1	8	f710	
ef_10_63610	63610	59210	19930	20240	310	0	121	239	16	7	1	8	ef10	
7f_10_63941	63941	59210	20050	20500	450	0	193	127	16	7	1	8	7f10	
bf_10_63947	63947	59210	20050	21630	1580	0	1977	191	16	7	1	8	bf10	
ef_10_63989	63989	59210	20070	20350	280	0	492	239	16	7	1	8	ef10	
fd_10_64085	64085	59210	20100	20270	170	0	49	253	16	7	1	8	fd10	
df_10_64177	64177	59210	20130	20490	360	0	105	223	16	7	1	8	df10	
df_10_64201	64201	59210	20140	20190	50	0	1	223	16	7	1	8	df10	
fb_10_64282	64282	59210	20170	21240	1070	0	2131	251	16	7	1	8	fb10	
fb_90_65448	65448	64282	20620	21010	390	0	175	251	144	7	2	9	fb90	
7f_10_64416	64416	59210	20220	20680	460	0	418	127	16	7	1	8	7f10	
f7_10_64595	64595	59210	20290	20780	490	0	189	247	16	7	1	8	f710	
bf_10_64639	64639	59210	20300	21280	980	0	969	191	16	7	1	8	bf10	
fe_10_64748	64748	59210	20350	20770	420	0	246	254	16	7	1	8	fe10	
df_10_64764	64764	59210	20350	20980	630	0	494	223	16	7	1	8	df10	
f7_10_64772	64772	59210	20350	20810	460	0	138	247	16	7	1	8	f710	
ef_10_64947	64947	59210	20420	21060	640	0	420	239	16	7	1	8	ef10	
Au_18_64959	64959	59210	20420	21570	1150	0	538	255	18	8	2	10	ff12	
7f_10_64991	64991	59210	20430	21080	650	0	248	127	16	7	1	8	7f10	
Au_80_65098	65098	59210	20480	21050	570	0	355	255	80	8	2	10	ff50	
f7_10_65116	65116	59210	20480	21200	720	0	327	247	16	7	1	8	f710	
bf_10_65363	65363	59210	20580	21060	480	0	197	191	16	7	1	8	bf10	
fe_10_65577	65577	59210	20670	21080	410	0	239	254	16	7	1	8	fe10	
ef_10_65955	65955	59210	20810	21210	400	0	120	239	16	7	1	8	ef10	
f7_10_66019	66019	59210	20840	21350	510	0	132	247	16	7	1	8	f710	
Au_24_66107	66107	59210	20870	21130	260	0	157	255	24	8	2	10	ff18	
fb_10_66306	66306	59210	20950	21280	330	0	150	251	16	7	1	8	fb10	
Au_48_66508	66508	59210	21020	21680	660	0	340	255	48	8	2	10	ff30	
fb_10_66555	66555	59210	21040	21590	550	0	108	251	16	7	1	8	fb10	
Au_17_66899	66899	59210	21170	21450	280	0	110	255	17	8	2	10	ff11	
bf_10_66952	66952	59210	21190	21580	390	0	103	191	16	7	1	8	bf10	
ef_10_67705	67705	59210	21530	21970	440	0	477	239	16	7	1	8	ef10	
7f_10_67870	67870	59210	21600	22590	990	0	880	127	16	7	1	8	7f10	
7b_10_69589	69589	67870	22350	22700	350	0	163	123	16	6	1	7	7b10	
ef_10_68036	68036	59210	21670	22410	740	0	1152	239	16	7	1	8	ef10	
ef_10_70147	70147	59210	22600	23370	770	0	539	239	16	7	1	8	ef10	
cf_10_70748	70748	70147	22880	23330	450	0	506	207	16	6	1	7	cf10	
Au_129_59180	59180	38392	18460	18810	350	0	104	255	129	8	2	10	ff81	
Au_33_59319	59319	38392	18500	18890	390	0	199	255	33	8	2	10	ff21	
Au_33_59320	59320	38392	18500	19010	510	0	200	255	33	8	2	10	ff21	
Au_3_59355	59355	38392	18510	18960	450	0	141	255	3	8	2	10	ff3	
Au_65_59382	59382	38392	18520	18940	420	0	135	255	65	8	2	10	ff41	
Au_3_59443	59443	38392	18540	18910	370	0	135	255	3	8	2	10	ff3	
7f_1_59452	59452	38392	18540	18850	310	0	38	127	1	7	1	8	7f1	
f7_1_59570	59570	38392	18580	19270	690	0	527	247	1	7	1	8	f71	
Au_9_59725	59725	38392	18630	18950	320	0	148	255	9	8	2	10	ff9	
fe_1_60038	60038	38392	18740	19630	890	0	883	254	1	7	1	8	fe1	
Au_129_60480	60480	38392	18890	19230	340	0	137	255	129	8	2	10	ff81	
Au_33_60525	60525	38392	18910	19640	730	0	626	255	33	8	2	10	ff21	
7f_1_60530	60530	38392	18910	19570	660	0	469	127	1	7	1	8	7f1	
7f_1_60607	60607	38392	18940	19240	300	0	142	127	1	7	1	8	7f1	
Au_65_60993	60993	38392	19080	19580	500	0	149	255	65	8	2	10	ff41	
Au_129_61256	61256	38392	19160	19400	240	0	125	255	129	8	2	10	ff81	
Au_65_61278	61278	38392	19170	19890	720	0	223	255	65	8	2	10	ff41	
Au_129_61525	61525	38392	19250	19460	210	0	105	255	129	8	2	10	ff81	
Au_129_61786	61786	38392	19340	19400	60	0	11	255	129	8	2	10	ff81	
Au_128_61855	61855	61786	19360		20020	3262	3137173	255	128	8	1	9	ff80	
fe_80_62383	62383	61855	19530	20190	660	0	664	254	128	7	1	8	fe80	
bf_80_62394	62394	61855	19540	22080	2540	0	6853	191	128	7	1	8	bf80	
bf_82_64802	64802	62394	20370	21090	720	0	432	191	130	7	2	9	bf82	
df_80_62481	62481	61855	19560	20400	840	0	916	223	128	7	1	8	df80	
bf_80_62528	62528	61855	19570	21570	2000	0	10217	191	128	7	1	8	bf80	
3f_80_66117	66117	62528	20880	21200	320	0	622	63	128	6	1	7	3f80	
fb_80_62566	62566	61855	19590	20200	610	0	351	251	128	7	1	8	fb80	
fd_80_62577	62577	61855	19590	20120	530	0	601	253	128	7	1	8	fd80	
fe_80_62579	62579	61855	19590	19840	250	0	112	254	128	7	1	8	fe80	
fe_80_62715	62715	61855	19630	20310	680	0	834	254	128	7	1	8	fe80	
fb_80_62748	62748	61855	19630	20320	690	0	1499	251	128	7	1	8	fb80	
bf_80_62819	62819	61855	19660	21740	2080	0	5819	191	128	7	1	8	bf80	
fd_80_62825	62825	61855	19660	20130	470	0	296	253	128	7	1	8	fd80	
7f_80_62845	62845	61855	19670	22270	2600	0	10593	127	128	7	1	8	7f80	
fb_80_62891	62891	61855	19680	20350	670	0	442	251	128	7	1	8	fb80	
df_80_62983	62983	61855	19710	20800	1090	0	1325	223	128	7	1	8	df80	
Au_192_63005	63005	61855	19710	20100	390	0	158	255	192	8	2	10	ffc0	
f7_80_63015	63015	61855	19720	20370	650	0	379	247	128	7	1	8	f780	
fb_80_63026	63026	61855	19720	20410	690	0	452	251	128	7	1	8	fb80	
fd_80_63035	63035	61855	19720	20080	360	0	118	253	128	7	1	8	fd80	
f7_80_63045	63045	61855	19730	20210	480	0	118	247	128	7	1	8	f780	
f7_80_63050	63050	61855	19730	20790	1060	0	860	247	128	7	1	8	f780	
f7_88_65181	65181	63050	20510	20940	430	0	108	247	136	7	2	9	f788	
f7_80_63051	63051	61855	19730	21330	1600	0	1125	247	128	7	1	8	f780	
bf_80_63058	63058	61855	19730	20020	290	0	189	191	128	7	1	8	bf80	
fe_80_63110	63110	61855	19750	20320	570	0	148	254	128	7	1	8	fe80	
df_80_63135	63135	61855	19760	20080	320	0	136	223	128	7	1	8	df80	
fb_80_63189	63189	61855	19780	20370	590	0	178	251	128	7	1	8	fb80	
df_80_63191	63191	61855	19780	20090	310	0	462	223	128	7	1	8	df80	
f7_80_63196	63196	61855	19780	20040	260	0	157	247	128	7	1	8	f780	
bf_80_63208	63208	61855	19790	20200	410	0	588	191	128	7	1	8	bf80	
fb_80_63210	63210	61855	19790	20190	400	0	124	251	128	7	1	8	fb80	
ef_80_63225	63225	61855	19790	20400	610	0	1087	239	128	7	1	8	ef80	
f7_80_63235	63235	61855	19790	20880	1090	0	2781	247	128	7	1	8	f780	
fb_80_63257	63257	61855	19800	20160	360	0	100	251	128	7	1	8	fb80	
f7_80_63308	63308	61855	19820	20300	480	0	289	247	128	7	1	8	f780	
df_80_63319	63319	61855	19820	20210	390	0	391	223	128	7	1	8	df80	
df_80_63327	63327	61855	19820	20720	900	0	426	223	128	7	1	8	df80	
bf_80_63371	63371	61855	19830	21310	1480	0	3652	191	128	7	1	8	bf80	
df_80_63372	63372	61855	19830	20700	870	0	859	223	128	7	1	8	df80	
bf_80_63389	63389	61855	19840	20620	780	0	400	191	128	7	1	8	bf80	
fb_80_63393	63393	61855	19840	20800	960	0	372	251	128	7	1	8	fb80	
f7_80_63422	63422	61855	19850	20370	520	0	245	247	128	7	1	8	f780	
bf_80_63433	63433	61855	19860	21780	1920	0	2158	191	128	7	1	8	bf80	
bf_88_64941	64941	63433	20420	21130	710	0	282	191	136	7	2	9	bf88	
bf_80_63465	63465	61855	19870	20100	230	0	122	191	128	7	1	8	bf80	
bf_80_63492	63492	61855	19880	21960	2080	0	8826	191	128	7	1	8	bf80	
3f_80_66733	66733	63492	21100	25760	4660	0	48652	63	128	6	1	7	3f80	
7f_80_72630	72630	66733	23760	27540	3780	0	32772	127	128	7	1	8	7f80	
3f_80_78203	78203	72630	26120	34180	8060	0	83364	63	128	6	1	7	3f80	
1f_80_84923	84923	78203	29050	32210	3160	0	25758	31	128	5	1	6	1f80	
f_80_88623	88623	84923	30620	30960	340	0	193	15	128	4	1	5	f80	
1b_80_89732	89732	84923	31090	31500	410	0	256	27	128	4	1	5	1b80	
bf_80_85689	85689	78203	29360	29610	250	0	196	191	128	7	1	8	bf80	
7f_80_91923	91923	78203	31980	32960	980	0	616	127	128	7	1	8	7f80	
2f_80_93752	93752	78203	32780	38220	5440	0	22125	47	128	5	1	6	2f80	
2b_80_96234	96234	93752	33850	38760	4910	0	49405	43	128	4	1	5	2b80	
2a_80_98591	98591	96234	34890	35170	280	0	108	42	128	3	1	4	2a80	
6b_80_99507	99507	96234	35270	36020	750	0	715	107	128	5	1	6	6b80	
2b_c0_100544	100544	96234	35700	36050	350	0	496	43	192	4	2	6	2bc0	
23_80_100683	100683	96234	35750	36170	420	0	137	35	128	3	1	4	2380	
3b_80_102239	102239	96234	36360	37230	870	0	529	59	128	5	1	6	3b80	
2f_80_102518	102518	96234	36460	37020	560	0	222	47	128	5	1	6	2f80	
6b_80_102838	102838	96234	36590	38010	1420	0	8295	107	128	5	1	6	6b80	
6b_80_103506	103506	96234	36860		2520	248	18899	107	128	5	1	6	6b80	
2f_80_105561	105561	96234	37720	39280	1560	0	3098	47	128	5	1	6	2f80	
b_80_106478	106478	96234	38120		1260	713	19381	11	128	3	1	4	b80	
b_90_108025	108025	106478	38760		620	4	645	11	144	3	2	5	b90	
8b_80_108190	108190	106478	38840	38980	140	0	12	139	128	4	1	5	8b80	
b_84_109355	109355	106478	39330		50	1	2	11	132	3	2	5	b84	
6b_80_106995	106995	96234	38320	39180	860	0	344	107	128	5	1	6	6b80	
2f_90_97840	97840	93752	34550	35200	650	0	216	47	144	5	2	7	2f90	
f_80_99275	99275	93752	35180	38300	3120	0	31956	15	128	4	1	5	f80	
b_80_105226	105226	99275	37580	37700	120	0	11	11	128	3	1	4	b80	
3f_80_101231	101231	93752	35960	36190	230	0	120	63	128	6	1	7	3f80	
7f_80_72877	72877	66733	23850	24230	380	0	453	127	128	7	1	8	7f80	
bf_80_73036	73036	66733	23910	24230	320	0	247	191	128	7	1	8	bf80	
1f_80_74866	74866	66733	24660	25330	670	0	546	31	128	5	1	6	1f80	
1f_80_76119	76119	66733	25230	25730	500	0	100	31	128	5	1	6	1f80	
ef_80_63507	63507	61855	19890	20160	270	0	104	239	128	7	1	8	ef80	
df_80_63544	63544	61855	19900	20240	340	0	142	223	128	7	1	8	df80	
df_80_63561	63561	61855	19910	20240	330	0	177	223	128	7	1	8	df80	
fb_80_63603	63603	61855	19920	20160	240	0	162	251	128	7	1	8	fb80	
f7_80_63684	63684	61855	19950	20160	210	0	139	247	128	7	1	8	f780	
bf_80_63702	63702	61855	19960	20630	670	0	404	191	128	7	1	8	bf80	
ef_80_63753	63753	61855	19980	20350	370	0	181	239	128	7	1	8	ef80	
df_80_63901	63901	61855	20030	20260	230	0	85	223	128	7	1	8	df80	
df_80_63937	63937	61855	20040	20540	500	0	394	223	128	7	1	8	df80	
fd_80_63945	63945	61855	20050	20340	290	0	153	253	128	7	1	8	fd80	
f7_80_64038	64038	61855	20080	20770	690	0	255	247	128	7	1	8	f780	
f7_80_64230	64230	61855	20150	21160	1010	0	394	247	128	7	1	8	f780	
bf_80_64490	64490	61855	20240	21080	840	0	908	191	128	7	1	8	bf80	
f7_80_64606	64606	61855	20290	21050	760	0	402	247	128	7	1	8	f780	
7f_80_64861	64861	61855	20390	20420	30	0	3	127	128	7	1	8	7f80	
fb_80_65130	65130	61855	20490	21880	1390	0	572	251	128	7	1	8	fb80	
fd_80_65279	65279	61855	20550	20950	400	0	109	253	128	7	1	8	fd80	
Au_132_65299	65299	61855	20560	21040	480	0	255	255	132	8	2	10	ff84	
Au_144_65349	65349	61855	20580	20890	310	0	109	255	144	8	2	10	ff90	
fd_80_66261	66261	61855	20930	21500	570	0	272	253	128	7	1	8	fd80	
df_80_66281	66281	61855	20940	21180	240	0	191	223	128	7	1	8	df80	
bf_80_66349	66349	61855	20960	21520	560	0	277	191	128	7	1	8	bf80	
fd_80_66636	66636	61855	21070	21370	300	0	170	253	128	7	1	8	fd80	
7f_80_67025	67025	61855	21230	21670	440	0	521	127	128	7	1	8	7f80	
7f_80_67050	67050	61855	21240	21610	370	0	376	127	128	7	1	8	7f80	
ef_80_67286	67286	61855	21340	21800	460	0	146	239	128	7	1	8	ef80	
fb_80_67407	67407	61855	21380	21710	330	0	149	251	128	7	1	8	fb80	
fb_80_67644	67644	61855	21490	21830	340	0	135	251	128	7	1	8	fb80	
7f_80_67681	67681	61855	21510	22060	550	0	720	127	128	7	1	8	7f80	
df_80_67808	67808	61855	21570	21850	280	0	101	223	128	7	1	8	df80	
ef_80_68324	68324	61855	21790	22100	310	0	129	239	128	7	1	8	ef80	
fb_80_68949	68949	61855	22060	22490	430	0	62	251	128	7	1	8	fb80	
7b_80_69332	69332	68949	22240	22610	370	0	197	123	128	6	1	7	7b80	
7f_80_68979	68979	61855	22080	23850	1770	0	3201	127	128	7	1	8	7f80	
ef_80_69067	69067	61855	22120	22450	330	0	249	239	128	7	1	8	ef80	
7f_80_69301	69301	61855	22230	22580	350	0	133	127	128	7	1	8	7f80	
fd_80_69318	69318	61855	22240	22760	520	0	386	253	128	7	1	8	fd80	
df_80_69345	69345	61855	22250	22480	230	0	105	223	128	7	1	8	df80	
ef_80_69425	69425	61855	22290	22590	300	0	158	239	128	7	1	8	ef80	
ef_80_69427	69427	61855	22290	22900	610	0	345	239	128	7	1	8	ef80	
fb_80_69431	69431	61855	22290	22760	470	0	178	251	128	7	1	8	fb80	
fb_80_69533	69533	61855	22330	22680	350	0	255	251	128	7	1	8	fb80	
df_80_69587	69587	61855	22350	22760	410	0	454	223	128	7	1	8	df80	
f7_80_70095	70095	61855	22570	22840	270	0	244	247	128	7	1	8	f780	
ef_80_70236	70236	61855	22640	22920	280	0	174	239	128	7	1	8	ef80	
fe_80_70302	70302	61855	22680	23060	380	0	249	254	128	7	1	8	fe80	
fb_80_71131	71131	61855	23060	23610	550	0	139	251	128	7	1	8	fb80	
7f_80_71622	71622	61855	23290	23980	690	0	216	127	128	7	1	8	7f80	
fd_80_71871	71871	61855	23400	23630	230	0	221	253	128	7	1	8	fd80	
f7_80_71992	71992	61855	23460	24130	670	0	475	247	128	7	1	8	f780	
df_80_72022	72022	61855	23480	24050	570	0	118	223	128	7	1	8	df80	
bf_80_72262	72262	61855	23600	24270	670	0	543	191	128	7	1	8	bf80	
f7_80_72624	72624	61855	23760	24810	1050	0	1153	247	128	7	1	8	f780	
f3_80_74321	74321	72624	24420	24720	300	0	167	243	128	6	1	7	f380	
7f_80_72718	72718	61855	23790	24360	570	0	239	127	128	7	1	8	7f80	
fd_80_72793	72793	61855	23820	24220	400	0	143	253	128	7	1	8	fd80	
fd_80_73031	73031	61855	23910	24200	290	0	141	253	128	7	1	8	fd80	
7f_80_73055	73055	61855	23920	24560	640	0	834	127	128	7	1	8	7f80	
ef_80_73085	73085	61855	23930	24210	280	0	296	239	128	7	1	8	ef80	
fe_80_73109	73109	61855	23940	24180	240	0	267	254	128	7	1	8	fe80	
df_80_73131	73131	61855	23950	24350	400	0	232	223	128	7	1	8	df80	
f7_80_73190	73190	61855	23970	24270	300	0	346	247	128	7	1	8	f780	
fe_80_73255	73255	61855	23990	24150	160	0	116	254	128	7	1	8	fe80	
bf_80_73818	73818	61855	24200	24920	720	0	493	191	128	7	1	8	bf80	
fb_80_74064	74064	61855	24310	25380	1070	0	1457	251	128	7	1	8	fb80	
ef_80_74149	74149	61855	24340	24690	350	0	398	239	128	7	1	8	ef80	
7f_80_74282	74282	61855	24400	25050	650	0	607	127	128	7	1	8	7f80	
fb_80_74304	74304	61855	24400	24800	400	0	147	251	128	7	1	8	fb80	
Au_136_74408	74408	61855	24450	24510	60	0	7	255	136	8	2	10	ff88	
df_80_74600	74600	61855	24540	25120	580	0	236	223	128	7	1	8	df80	
7f_80_74987	74987	61855	24710	25550	840	0	541	127	128	7	1	8	7f80	
fb_80_75402	75402	61855	24900	25510	610	0	553	251	128	7	1	8	fb80	
f9_80_76014	76014	75402	25180	25840	660	0	1331	249	128	6	1	7	f980	
7f_80_75617	75617	61855	25000	25410	410	0	167	127	128	7	1	8	7f80	
fb_80_75883	75883	61855	25120	25390	270	0	130	251	128	7	1	8	fb80	
fb_80_76233	76233	61855	25270	25890	620	0	1164	251	128	7	1	8	fb80	
df_80_76282	76282	61855	25290	25790	500	0	397	223	128	7	1	8	df80	
fb_80_76307	76307	61855	25300	25490	190	0	138	251	128	7	1	8	fb80	
bf_80_76343	76343	61855	25320	26020	700	0	1234	191	128	7	1	8	bf80	
ef_80_76399	76399	61855	25340	25980	640	0	458	239	128	7	1	8	ef80	
bf_80_76443	76443	61855	25360	25490	130	0	11	191	128	7	1	8	bf80	
7f_80_76539	76539	61855	25410	25960	550	0	616	127	128	7	1	8	7f80	
fb_80_76713	76713	61855	25470	25580	110	0	11	251	128	7	1	8	fb80	
fd_80_76781	76781	61855	25500	25820	320	0	172	253	128	7	1	8	fd80	
fe_80_76853	76853	61855	25530	26130	600	0	262	254	128	7	1	8	fe80	
fb_80_77128	77128	61855	25640	25830	190	0	105	251	128	7	1	8	fb80	
f7_80_77228	77228	61855	25690	27690	2000	0	2932	247	128	7	1	8	f780	
f7_80_77262	77262	61855	25700	26710	1010	0	1327	247	128	7	1	8	f780	
fd_80_77580	77580	61855	25830	26410	580	0	155	253	128	7	1	8	fd80	
ef_80_78055	78055	61855	26050	26390	340	0	184	239	128	7	1	8	ef80	
bf_80_78385	78385	61855	26210	26630	420	0	267	191	128	7	1	8	bf80	
bf_80_78499	78499	61855	26260	26530	270	0	147	191	128	7	1	8	bf80	
7f_80_78643	78643	61855	26320	28510	2190	0	5968	127	128	7	1	8	7f80	
f7_80_78909	78909	61855	26450	27670	1220	0	2388	247	128	7	1	8	f780	
7f_80_79460	79460	61855	26710	28900	2190	0	6103	127	128	7	1	8	7f80	
df_80_80220	80220	61855	27030	27320	290	0	524	223	128	7	1	8	df80	
fb_80_80310	80310	61855	27060	27470	410	0	410	251	128	7	1	8	fb80	
f7_80_80567	80567	61855	27180	27740	560	0	268	247	128	7	1	8	f780	
ef_80_80649	80649	61855	27210	27770	560	0	1190	239	128	7	1	8	ef80	
ef_80_80713	80713	61855	27240	27520	280	0	151	239	128	7	1	8	ef80	
f7_80_80780	80780	61855	27260	27480	220	0	106	247	128	7	1	8	f780	
7f_80_80931	80931	61855	27330	27550	220	0	111	127	128	7	1	8	7f80	
7f_80_80984	80984	61855	27350	28890	1540	0	1544	127	128	7	1	8	7f80	
77_80_84017	84017	80984	28660	29850	1190	0	935	119	128	6	1	7	7780	
fd_80_82228	82228	61855	27900	28160	260	0	237	253	128	7	1	8	fd80	
ef_80_82425	82425	61855	27990	28430	440	0	373	239	128	7	1	8	ef80	
fe_80_82522	82522	61855	28030	28100	70	0	10	254	128	7	1	8	fe80	
f7_80_82635	82635	61855	28070	28370	300	0	239	247	128	7	1	8	f780	
ef_80_82928	82928	61855	28190	28740	550	0	154	239	128	7	1	8	ef80	
ef_c0_83781	83781	82928	28560	28920	360	0	161	239	192	7	2	9	efc0	
fd_80_83010	83010	61855	28230	28400	170	0	116	253	128	7	1	8	fd80	
df_80_83013	83013	61855	28230	28440	210	0	99	223	128	7	1	8	df80	
fd_80_83688	83688	61855	28520	29000	480	0	317	253	128	7	1	8	fd80	
df_80_84191	84191	61855	28740	29000	260	0	136	223	128	7	1	8	df80	
7f_80_84410	84410	61855	28840	29240	400	0	123	127	128	7	1	8	7f80	
f7_80_84670	84670	61855	28950	29620	670	0	355	247	128	7	1	8	f780	
fe_80_84843	84843	61855	29020	29270	250	0	130	254	128	7	1	8	fe80	
bf_80_84986	84986	61855	29070	29360	290	0	145	191	128	7	1	8	bf80	
df_80_84988	84988	61855	29070	29420	350	0	324	223	128	7	1	8	df80	
7f_80_85002	85002	61855	29080	29540	460	0	221	127	128	7	1	8	7f80	
ef_80_85290	85290	61855	29190	30300	1110	0	1128	239	128	7	1	8	ef80	
fd_80_85318	85318	61855	29200	29740	540	0	1093	253	128	7	1	8	fd80	
bf_80_85420	85420	61855	29250	29550	300	0	276	191	128	7	1	8	bf80	
fb_80_85655	85655	61855	29350	30160	810	0	850	251	128	7	1	8	fb80	
df_80_85661	85661	61855	29350	29690	340	0	135	223	128	7	1	8	df80	
fd_80_86000	86000	61855	29490	30120	630	0	922	253	128	7	1	8	fd80	
7f_80_86160	86160	61855	29560	30130	570	0	546	127	128	7	1	8	7f80	
fb_80_86524	86524	61855	29700	30160	460	0	129	251	128	7	1	8	fb80	
7f_80_87120	87120	61855	29970	32300	2330	0	3768	127	128	7	1	8	7f80	
df_80_87130	87130	61855	29970	30340	370	0	185	223	128	7	1	8	df80	
df_80_87162	87162	61855	29990	30380	390	0	341	223	128	7	1	8	df80	
ef_80_87184	87184	61855	30000	30530	530	0	204	239	128	7	1	8	ef80	
7f_80_87736	87736	61855	30240	30960	720	0	250	127	128	7	1	8	7f80	
7f_80_88209	88209	61855	30440	34960	4520	0	27176	127	128	7	1	8	7f80	
3f_80_91245	91245	88209	31690	31910	220	0	32	63	128	6	1	7	3f80	
7d_80_91862	91862	88209	31950	32260	310	0	432	125	128	6	1	7	7d80	
Au_128_94089	94089	88209	32910	33680	770	0	1014	255	128	8	1	9	ff80	
fb_80_88492	88492	61855	30560	31140	580	0	321	251	128	7	1	8	fb80	
fb_80_88660	88660	61855	30630	30870	240	0	174	251	128	7	1	8	fb80	
ef_80_88757	88757	61855	30680	31760	1080	0	3047	239	128	7	1	8	ef80	
ef_80_88787	88787	61855	30700	31480	780	0	1870	239	128	7	1	8	ef80	
eb_80_90040	90040	88787	31210	31550	340	0	106	235	128	6	1	7	eb80	
f7_80_88856	88856	61855	30730	31330	600	0	440	247	128	7	1	8	f780	
bf_80_88963	88963	61855	30770	31160	390	0	112	191	128	7	1	8	bf80	
7f_80_89024	89024	61855	30800	31900	1100	0	3490	127	128	7	1	8	7f80	
df_80_89298	89298	61855	30920	31340	420	0	628	223	128	7	1	8	df80	
7f_80_89482	89482	61855	31000	32350	1350	0	3449	127	128	7	1	8	7f80	
ef_80_89556	89556	61855	31030	31560	530	0	398	239	128	7	1	8	ef80	
bf_80_89575	89575	61855	31040	31640	600	0	2672	191	128	7	1	8	bf80	
bb_80_89864	89864	89575	31140	31520	380	0	102	187	128	6	1	7	bb80	
