
EXP:	Thu Dec 27 01:13:49 2018
CO-EVOLUTION [1545869629]
WORLD_SIZE=	200x100
THE_MAPP=	
DOWRY_OF_OFFSPRING=	0.05
AUTOTROPHS_EFFECTIVENESS=	0.99
MAX_AGE=	50
FERTILITY=	0.2
RTG=	0.000125
LIKELIHOOD_OF_DISASTERS=	0(disabled)
PREDATORY EXPLOITATION=	YES
MAX_MOVE=	1
DONT_MOVE_BIT=	1024
FLEXIBLE_MOVING=	YES
MONTECARLO STEPS per BIG STEP=	10
DATA_VER	MCStep	num. of agents	num. of autotrophs	clones	autotrophic clones	species	autotrophic species	clones from the beginning	species from the begining	Mean(EnergyA)	SD(EnergyA)	Max(EnergyA)	Mean(AgeA)	SD(AgeA)	Max(AgeA)	Min(DefenceA)	Max(DefenceA)	Min(TrophyA)	Max(TrophyA)	WhichMain(spec. bits of autotrophs)	MainClass(spec. bits of autotrophs)	WhichMain(spec. bits of heterotrophs)	MainClass(spec. bits of heterotrophs)	N1(spec. bits of autotrophs)	N2(spec. bits of autotrophs)	N3(spec. bits of autotrophs)	N4(spec. bits of autotrophs)	N5(spec. bits of autotrophs)	N6(spec. bits of autotrophs)	N7(spec. bits of autotrophs)	N8(spec. bits of autotrophs)	N9(spec. bits of autotrophs)	N10(spec. bits of autotrophs)	N11(spec. bits of autotrophs)	N12(spec. bits of autotrophs)	N13(spec. bits of autotrophs)	N14(spec. bits of autotrophs)	N15(spec. bits of autotrophs)	N16(spec. bits of autotrophs)	N1(spec. bits of heterotrophs)	N2(spec. bits of heterotrophs)	N3(spec. bits of heterotrophs)	N4(spec. bits of heterotrophs)	N5(spec. bits of heterotrophs)	N6(spec. bits of heterotrophs)	N7(spec. bits of heterotrophs)	N8(spec. bits of heterotrophs)	N9(spec. bits of heterotrophs)	N10(spec. bits of heterotrophs)	N11(spec. bits of heterotrophs)	N12(spec. bits of heterotrophs)	N13(spec. bits of heterotrophs)	N14(spec. bits of heterotrophs)	N15(spec. bits of heterotrophs)	N16(spec. bits of heterotrophs)	CLOCK
374	3750	9073	7180	40	12	7	3	4691	339	1865.74	5886.62	141773	216.911	11.0205	255	0	255	0	255	13.5	6387	13.5	832	0	0	0	0	0	0	0	0	0	0	5	738	6387	50	0	0	0	0	0	0	0	0	0	0	0	0	2	361	832	694	4	0	32764
375	3760	9059	7192	41	13	7	3	4703	334	1840.46	5982.1	241336	216.826	10.9465	255	0	255	0	255	13.5	6425	13.5	837	0	0	0	0	0	0	0	0	0	0	6	703	6425	58	0	0	0	0	0	0	0	0	0	0	0	0	0	342	837	685	3	0	32830
376	3770	9194	7292	38	12	8	3	4723	340	1857.78	5983.15	236925	216.971	11.0615	255	0	255	0	255	13.5	6538	13.5	858	0	0	0	0	0	0	0	0	0	0	7	696	6538	51	0	0	0	0	0	0	0	0	0	0	0	0	0	336	858	703	5	0	32903
377	3780	9251	7358	38	12	8	3	4736	331	1871.75	5821.54	215208	217.08	11.1626	255	0	255	0	255	13.5	6638	13.5	872	0	0	0	0	0	0	0	0	0	0	5	670	6638	45	0	0	0	0	0	0	0	0	0	0	0	0	0	337	872	679	5	0	32969
378	3790	9201	7332	36	12	7	3	4750	332	1880.24	5987.6	215200	217.019	11.1639	255	0	255	0	255	13.5	6583	13.5	865	0	0	0	0	0	0	0	0	0	0	5	702	6583	42	0	0	0	0	0	0	0	0	0	0	0	0	0	318	865	675	11	0	33039
379	3800	9261	7329	38	12	9	3	4763	333	1860.1	6071.54	220675	216.927	11.123	255	0	255	0	255	13.5	6599	13.5	888	0	0	0	0	0	0	0	0	0	0	2	695	6599	33	0	0	0	0	0	0	0	0	0	0	0	0	0	367	888	663	14	0	33107
380	3810	9124	7181	41	12	9	3	4782	336	1888.24	5879.21	200749	216.914	11.1122	255	0	255	0	255	13.5	6469	13.5	907	0	0	0	0	0	0	0	0	0	0	3	677	6469	32	0	0	0	0	0	0	0	0	0	0	0	0	0	348	907	677	11	0	33176
381	3820	8986	7043	40	11	9	3	4795	335	1893.5	6248.18	201928	216.86	11.1563	255	0	255	0	255	13.5	6325	13.5	928	0	0	0	0	0	0	0	0	0	0	6	680	6325	32	0	0	0	0	0	0	0	0	0	0	0	0	1	334	928	672	8	0	33245
382	3830	9028	7160	44	12	8	3	4807	336	1878.85	6235.19	193061	216.967	11.104	255	0	255	0	255	13.5	6460	13.5	894	0	0	0	0	0	0	0	0	0	0	9	647	6460	44	0	0	0	0	0	0	0	0	0	0	0	0	1	319	894	648	6	0	33314
383	3840	9231	7340	48	13	7	3	4827	342	1802.49	5632.44	174048	216.873	11.1499	255	0	255	0	255	13.5	6595	13.5	884	0	0	0	0	0	0	0	0	0	0	7	684	6595	54	0	0	0	0	0	0	0	0	0	0	0	0	2	329	884	673	3	0	33383
384	3850	9174	7236	44	12	7	3	4845	342	1818.99	5804.32	178070	216.883	11.172	255	0	255	0	255	13.5	6479	13.5	912	0	0	0	0	0	0	0	0	0	0	9	702	6479	46	0	0	0	0	0	0	0	0	0	0	0	0	6	294	912	719	7	0	33449
385	3860	9078	7127	42	11	7	3	4857	341	1859.3	5961.67	185047	216.827	10.9559	255	0	255	0	255	13.5	6391	13.5	908	0	0	0	0	0	0	0	0	0	0	6	689	6391	41	0	0	0	0	0	0	0	0	0	0	0	0	5	309	908	725	4	0	33517
386	3870	8857	6893	41	11	7	3	4871	340	1879.02	5877.06	164996	217.064	11.2078	255	0	255	0	255	13.5	6166	13.5	931	0	0	0	0	0	0	0	0	0	0	10	679	6166	38	0	0	0	0	0	0	0	0	0	0	0	0	7	307	931	716	3	0	33583
387	3880	8879	6962	39	11	7	3	4877	337	1872.88	6059.32	173824	217.017	11.1544	255	0	255	0	255	13.5	6206	13.5	898	0	0	0	0	0	0	0	0	0	0	11	707	6206	38	0	0	0	0	0	0	0	0	0	0	0	0	7	288	898	724	0	0	33648
388	3890	8968	7109	39	12	7	3	4886	337	1869.2	5947.31	157069	217.173	11.2736	255	0	255	0	255	13.5	6319	13.5	882	0	0	0	0	0	0	0	0	0	0	11	742	6319	37	0	0	0	0	0	0	0	0	0	0	0	0	7	283	882	687	0	0	33717
389	3900	9054	7191	41	12	8	3	4896	337	1857.96	5960.73	152784	217.106	11.253	255	0	255	0	255	13.5	6378	13.5	869	0	0	0	0	0	0	0	0	0	0	19	759	6378	35	0	0	0	0	0	0	0	0	0	0	0	0	3	279	869	712	0	0	33780
390	3910	9223	7387	41	12	7	3	4908	339	1872.4	6101.61	145984	217.173	11.3906	255	0	255	0	255	13.5	6572	13.5	834	0	0	0	0	0	0	0	0	0	0	21	761	6572	33	0	0	0	0	0	0	0	0	0	0	0	0	4	288	834	710	0	0	33848
391	3920	9225	7341	43	12	8	3	4919	336	1881.23	5979.35	147805	217.265	11.3455	255	0	255	0	255	13.5	6498	13.5	813	0	0	0	0	0	0	0	0	0	0	25	772	6498	46	0	0	0	0	0	0	0	0	0	0	0	0	6	323	813	742	0	0	33922
392	3930	9320	7468	44	13	8	3	4938	340	1875.54	5979.46	136839	217.224	11.3774	255	0	255	0	255	13.5	6629	14.5	753	0	0	0	0	0	0	0	0	0	0	20	762	6629	56	1	0	0	0	0	0	0	0	0	0	0	0	4	345	750	753	0	0	33995
393	3940	9362	7483	43	12	8	3	4952	336	1849.05	5917.71	145015	217.189	11.3147	255	0	255	0	255	13.5	6687	13.5	796	0	0	0	0	0	0	0	0	0	0	25	721	6687	50	0	0	0	0	0	0	0	0	0	0	0	0	7	364	796	712	0	0	34064
394	3950	9427	7504	38	11	8	3	4966	337	1833.71	5900.72	173283	217.19	11.3047	255	0	255	0	255	13.5	6700	13.5	844	0	0	0	0	0	0	0	0	0	0	17	735	6700	52	0	0	0	0	0	0	0	0	0	0	0	0	6	372	844	701	0	0	34137
395	3960	9208	7332	38	10	8	3	4985	338	1850.41	5892.58	140194	217.286	11.2738	255	0	255	0	255	13.5	6554	13.5	810	0	0	0	0	0	0	0	0	0	0	16	720	6554	42	0	0	0	0	0	0	0	0	0	0	0	0	7	393	810	666	0	0	34211
396	3970	9232	7333	42	10	9	3	5000	341	1843.52	5801.31	137943	217.372	11.4244	255	0	255	0	255	13.5	6523	13.5	796	0	0	0	0	0	0	0	0	0	0	9	755	6523	46	0	0	0	0	0	0	0	0	0	0	0	0	14	399	796	690	0	0	34281
397	3980	9144	7253	43	11	9	3	5020	345	1819.98	5908.78	157501	216.985	11.2434	255	0	255	0	255	13.5	6471	13.5	801	0	0	0	0	0	0	0	0	0	0	13	735	6471	34	0	0	0	0	0	0	0	0	0	0	0	0	12	396	801	682	0	0	34351
398	3990	9166	7296	41	10	8	3	5033	350	1822.23	6036.33	184384	217.038	11.1227	255	0	255	0	255	13.5	6513	13.5	770	0	0	0	0	0	0	0	0	0	0	24	725	6513	34	0	0	0	0	0	0	0	0	0	0	0	0	12	416	770	672	0	0	34422
399	4000	9368	7540	42	10	8	3	5043	343	1777.8	5866.53	187516	217.085	11.1695	255	0	255	0	255	13.5	6693	13.5	749	0	0	0	0	0	0	0	0	0	0	34	788	6693	25	0	0	0	0	0	0	0	0	0	0	0	0	17	410	749	652	0	0	34489
400	4010	9543	7689	41	10	8	3	5053	341	1786.36	6059.68	211450	217.27	11.2744	255	0	255	0	255	13.5	6831	13.5	771	0	0	0	0	0	0	0	0	0	0	27	801	6831	30	0	0	0	0	0	0	0	0	0	0	0	0	12	392	771	679	0	0	34558
401	4020	9473	7603	41	12	9	3	5065	337	1780.17	5941.52	192237	217.28	11.272	255	0	255	0	255	13.5	6761	13.5	795	0	0	0	0	0	0	0	0	0	0	36	782	6761	23	1	0	0	0	0	0	0	0	0	0	0	0	17	418	795	640	0	0	34630
402	4030	9419	7606	40	10	8	3	5076	338	1785.06	5759.57	186639	217.267	11.2874	255	0	255	0	255	13.5	6764	13.5	709	0	0	0	0	0	0	0	0	0	0	45	780	6764	17	0	0	0	0	0	0	0	0	0	0	0	0	18	443	709	643	0	0	34698
403	4040	9631	7793	42	12	8	3	5093	343	1743.96	5211.05	184535	217.23	11.3088	255	0	255	0	255	13.5	6926	13.5	701	0	0	0	0	0	0	0	0	0	0	46	799	6926	19	3	0	0	0	0	0	0	0	0	0	0	0	13	440	701	684	0	0	34768
404	4050	9542	7673	45	12	8	3	5106	348	1772.84	5192.22	167640	217.404	11.3862	255	0	255	0	255	13.5	6872	13.5	722	0	0	0	0	0	0	0	0	0	0	43	730	6872	22	6	0	0	0	0	0	0	0	0	0	0	0	14	420	722	711	2	0	34844
405	4060	9511	7639	45	12	8	3	5121	350	1753.74	5176.18	159510	217.14	11.2698	255	0	255	0	255	13.5	6811	13.5	729	0	0	0	0	0	0	0	0	0	0	58	742	6811	25	3	0	0	0	0	0	0	0	0	0	0	0	16	458	729	665	4	0	34913
406	4070	9522	7694	45	13	8	3	5135	353	1753.34	5126.47	149419	217.152	11.2095	255	0	255	0	255	13.5	6909	14.5	679	0	0	0	0	0	0	0	0	0	0	63	694	6909	22	6	0	0	0	0	0	0	0	0	0	0	0	15	454	677	679	3	0	34986
407	4080	9569	7774	46	14	8	3	5147	356	1751.08	4927.58	119483	217.344	11.3083	255	0	255	0	255	13.5	6952	14.5	675	0	0	0	0	0	0	0	0	0	0	80	713	6952	25	4	0	0	0	0	0	0	0	0	0	0	0	16	442	659	675	3	0	35057
408	4090	9621	7781	47	14	9	3	5160	356	1756.94	4898.02	122734	217.466	11.4638	255	0	255	0	255	13.5	6980	13.5	731	0	0	0	0	0	0	0	0	0	0	72	701	6980	23	5	0	0	0	0	0	0	0	0	0	0	0	15	467	731	622	5	0	35129
409	4100	9520	7662	45	14	8	3	5181	357	1755.51	4827.69	127503	217.422	11.3503	255	0	255	0	255	13.5	6844	13.5	755	0	0	0	0	0	0	0	0	0	0	81	703	6844	29	5	0	0	0	0	0	0	0	0	0	0	0	20	457	755	622	4	0	35208
410	4110	9629	7720	46	12	9	3	5192	352	1741.62	5017.36	143865	217.289	11.4391	255	0	255	0	255	13.5	6885	13.5	785	0	0	0	0	0	0	0	0	0	0	81	736	6885	18	0	0	0	0	0	0	0	0	0	0	0	0	19	493	785	610	2	0	35277
411	4120	9442	7546	43	11	11	4	5201	347	1767.32	5332.52	156407	217.283	11.3626	255	0	255	0	255	13.5	6728	13.5	818	0	0	0	0	0	0	0	0	0	0	68	732	6728	18	0	0	0	0	0	0	0	0	0	0	0	0	13	463	818	599	3	0	35353
412	4130	9357	7497	43	11	11	4	5217	347	1741.31	4883.89	130630	217.173	11.2581	255	0	255	0	255	13.5	6666	13.5	817	0	0	0	0	0	0	0	0	0	0	85	729	6666	17	0	0	0	0	0	0	0	0	0	0	0	0	23	463	817	556	1	0	35429
413	4140	9191	7300	42	12	11	4	5234	354	1744.64	4834.42	113615	217.216	11.3109	255	0	255	0	255	13.5	6454	13.5	860	0	0	0	0	0	0	0	0	0	0	94	736	6454	16	0	0	0	0	0	0	0	0	0	0	0	0	18	431	860	582	0	0	35498
414	4150	9154	7297	41	11	12	5	5246	347	1718.02	4588.41	108924	217.043	11.3019	255	0	255	0	255	13.5	6387	13.5	830	0	0	0	0	0	0	0	0	0	0	116	777	6387	17	0	0	0	0	0	0	0	0	0	0	0	0	21	428	830	578	0	0	35566
415	4160	9199	7342	42	13	12	5	5265	353	1688.84	4618.74	106558	217.068	11.1876	255	0	255	0	255	13.5	6383	13.5	835	0	0	0	0	0	0	0	0	0	0	114	822	6383	23	0	0	0	0	0	0	0	0	0	0	0	0	22	438	835	562	0	0	35638
416	4170	9324	7478	40	13	12	5	5271	346	1648.16	4378.87	108515	217.021	11.0985	255	0	255	0	255	13.5	6454	13.5	821	0	0	0	0	0	0	0	0	0	0	129	868	6454	27	0	0	0	0	0	0	0	0	0	0	0	0	29	479	821	517	0	0	35706
417	4180	9451	7544	41	14	12	5	5286	350	1643.72	4301.92	102765	217.224	11.2628	255	0	255	0	255	13.5	6446	13.5	809	0	0	0	0	0	0	0	0	0	0	127	940	6446	30	1	0	0	0	0	0	0	0	0	0	0	0	32	525	809	541	0	0	35777
418	4190	9401	7527	45	14	12	5	5306	355	1672.16	4385.86	103501	217.302	11.378	255	0	255	0	255	13.5	6385	13.5	811	0	0	0	0	0	0	0	0	0	0	133	985	6385	24	0	0	0	0	0	0	0	0	0	0	0	0	25	505	811	532	1	0	35848
419	4200	9409	7539	45	14	12	5	5324	355	1653.08	4275.29	104395	217.227	11.3135	255	0	255	0	255	13.5	6387	13.5	813	0	0	0	0	0	0	0	0	0	0	139	989	6387	24	0	0	0	0	0	0	0	0	0	0	0	0	24	521	813	510	2	0	35920
420	4210	9287	7434	41	14	11	5	5344	360	1670.45	4376.23	127229	217.412	11.4027	255	0	255	0	255	13.5	6287	13.5	793	0	0	0	0	0	0	0	0	0	0	123	1002	6287	22	0	0	0	0	0	0	0	0	0	0	0	0	16	551	793	490	3	0	35989
421	4220	9379	7472	41	13	11	5	5365	364	1647.37	4385.97	125983	217.155	11.2838	255	0	255	0	255	13.5	6306	13.5	847	0	0	0	0	0	0	0	0	0	0	118	1030	6306	18	0	0	0	0	0	0	0	0	0	0	0	2	13	549	847	494	2	0	36058
422	4230	9245	7306	38	11	11	5	5381	358	1652.43	4417.5	145320	217.293	11.3061	255	0	255	0	255	13.5	6077	13.5	848	0	0	0	0	0	0	0	0	0	0	120	1089	6077	20	0	0	0	0	0	0	0	0	0	0	0	3	13	540	848	533	2	0	36127
423	4240	9286	7359	45	12	10	4	5402	366	1630.03	4440.39	153791	217.09	11.1867	255	0	255	0	255	13.5	6096	13.5	845	0	0	0	0	0	0	0	0	0	0	106	1135	6096	22	0	0	0	0	0	0	0	0	0	0	0	2	15	529	845	534	2	0	36194
424	4250	9297	7397	48	13	11	5	5416	363	1632.05	4221.12	149656	217.109	11.2936	255	0	255	0	255	13.5	6152	13.5	838	0	0	0	0	0	0	0	0	0	0	109	1112	6152	24	0	0	0	0	0	0	0	0	0	0	0	2	16	512	838	529	3	0	36263
425	4260	9260	7405	46	13	10	4	5429	358	1613.15	4218.28	186217	217.202	11.35	255	0	255	0	255	13.5	6193	13.5	869	0	0	0	0	0	0	0	0	0	0	111	1075	6193	26	0	0	0	0	0	0	0	0	0	0	0	1	18	472	869	493	2	0	36331
426	4270	9303	7419	44	12	10	4	5447	359	1580.48	4102.81	188584	217.026	11.1526	255	0	255	0	255	13.5	6242	13.5	872	0	0	0	0	0	0	0	0	0	0	98	1051	6242	28	0	0	0	0	0	0	0	0	0	0	0	1	18	476	872	516	1	0	36413
427	4280	9287	7407	41	13	10	4	5463	354	1582.98	4066.35	173203	217.215	11.2445	255	0	255	0	255	13.5	6235	13.5	858	0	0	0	0	0	0	0	0	0	0	112	1039	6235	21	0	0	0	0	0	0	0	0	0	0	0	1	18	461	858	542	0	0	36486
428	4290	8986	7088	44	14	11	4	5483	366	1629.37	4197.84	170892	217.297	11.199	255	0	255	0	255	13.5	6043	13.5	912	0	0	0	0	0	0	0	0	0	0	97	924	6043	24	0	0	0	0	0	0	0	0	0	0	0	1	12	456	912	517	0	0	36558
429	4300	9083	7124	44	14	11	4	5495	361	1574.42	4115.71	148775	216.872	11.1941	255	0	255	0	255	13.5	6048	13.5	899	0	0	0	0	0	0	0	0	0	0	84	966	6048	24	2	0	0	0	0	0	0	0	0	0	0	0	24	495	899	541	0	0	36630
430	4310	9110	7207	42	12	11	4	5510	360	1581.04	4082.3	140079	217.079	11.2284	255	0	255	0	255	13.5	6075	13.5	865	0	0	0	0	0	0	0	0	0	0	94	1007	6075	30	1	0	0	0	0	0	0	0	0	0	0	0	25	486	865	527	0	0	36703
431	4320	9159	7295	42	12	11	4	5523	359	1559.1	4009.8	149789	216.951	11.1424	255	0	255	0	255	13.5	6181	13.5	865	0	0	0	0	0	0	0	0	0	0	93	997	6181	22	2	0	0	0	0	0	0	0	0	0	0	0	39	480	865	480	0	0	36771
432	4330	9289	7449	41	13	11	4	5531	355	1541.72	3881.55	144625	216.868	11.0249	255	0	255	0	255	13.5	6281	13.5	851	0	0	0	0	0	0	0	0	0	1	115	1027	6281	23	2	0	0	0	0	0	0	0	0	0	0	0	34	446	851	509	0	0	36850
433	4340	9471	7608	43	13	11	4	5546	360	1549.66	3854.3	145229	217.017	11.0513	255	0	255	0	255	13.5	6461	13.5	830	0	0	0	0	0	0	0	0	0	1	100	1028	6461	17	1	0	0	0	0	0	0	0	0	0	0	0	41	441	830	551	0	0	36925
434	4350	9601	7766	41	12	11	4	5563	366	1574.19	3936.46	139832	217.126	11.1785	255	0	255	0	255	13.5	6542	13.5	819	0	0	0	0	0	0	0	0	0	0	109	1098	6542	17	0	0	0	0	0	0	0	0	0	0	0	0	36	445	819	535	0	0	36993
435	4360	9645	7805	41	10	11	4	5577	370	1621.61	4009.02	140622	217.432	11.3546	255	0	255	0	255	13.5	6639	13.5	857	0	0	0	0	0	0	0	0	0	0	107	1046	6639	13	0	0	0	0	0	0	0	0	0	0	0	0	35	443	857	505	0	0	37065
436	4370	9590	7767	42	12	10	4	5590	367	1657.07	4082.99	127532	217.492	11.4388	255	0	255	0	255	13.5	6595	13.5	811	0	0	0	0	0	0	0	0	0	0	104	1050	6595	18	0	0	0	0	0	0	0	0	0	0	0	0	36	471	811	505	0	0	37138
437	4380	9631	7813	41	11	11	4	5601	363	1639.26	4037.45	109625	217.225	11.4306	255	0	255	0	255	13.5	6642	13.5	833	0	0	0	0	0	0	0	0	0	0	121	1037	6642	13	0	0	0	0	0	0	0	0	0	0	0	0	40	477	833	468	0	0	37211
438	4390	9514	7716	43	12	11	4	5619	370	1623.28	3803.25	104599	217.199	11.1991	255	0	255	0	255	13.5	6518	13.5	842	0	0	0	0	0	0	0	0	0	0	129	1056	6518	13	0	0	0	0	0	0	0	0	0	0	0	0	30	502	842	424	0	0	37283
439	4400	9682	7835	43	12	11	4	5638	372	1613.8	4011.94	124436	217.082	11.2941	255	0	255	0	255	13.5	6664	13.5	869	0	0	0	0	0	0	0	0	0	0	129	1030	6664	12	0	0	0	0	0	0	0	0	0	0	0	0	34	502	869	442	0	0	37356
440	4410	9697	7830	44	11	11	4	5652	369	1621.08	3951.04	125494	217.231	11.3594	255	0	255	0	255	13.5	6708	13.5	904	0	0	0	0	0	0	0	0	0	0	111	1003	6708	8	0	0	0	0	0	0	0	0	0	0	0	0	32	503	904	428	0	0	37426
441	4420	9373	7494	45	12	11	4	5669	369	1696.11	4170.33	133023	217.296	11.2545	255	0	255	0	255	13.5	6474	13.5	911	0	0	0	0	0	0	0	0	0	0	96	913	6474	9	2	0	0	0	0	0	0	0	0	0	0	0	41	487	911	440	0	0	37496
442	4430	9463	7526	46	13	11	4	5687	367	1671.93	4149.29	117923	217.049	11.1088	255	0	255	0	255	13.5	6509	13.5	901	0	0	0	0	0	0	0	0	0	0	64	940	6509	12	1	0	0	0	0	0	0	0	0	0	0	0	35	533	901	468	0	0	37565
443	4440	9295	7409	47	13	11	4	5699	367	1674.93	4086.69	140103	217.155	11.3388	255	0	255	0	255	13.5	6395	13.5	915	0	0	0	0	0	0	0	0	0	0	59	946	6395	8	1	0	0	0	0	0	0	0	0	0	0	0	37	469	915	465	0	0	37639
444	4450	9359	7469	51	15	11	4	5717	373	1629.8	3920.31	140814	217.116	11.3286	255	0	255	0	255	13.5	6382	13.5	912	0	0	0	0	0	0	0	0	0	0	53	1014	6382	19	1	0	0	0	0	0	0	0	0	0	0	0	38	504	912	435	1	0	37705
445	4460	9176	7241	48	14	11	4	5735	373	1620.27	3769.72	85557	216.957	11.1149	255	0	255	0	255	13.5	6135	13.5	943	0	0	0	0	0	0	0	0	0	0	58	1026	6135	19	3	0	0	0	0	0	0	0	0	0	0	0	48	492	943	451	1	0	37779
446	4470	9070	7170	47	12	11	4	5752	368	1585.17	3662.45	75736	217.01	11.1231	255	0	255	0	255	13.5	6090	13.5	919	0	0	0	0	0	0	0	0	0	0	69	993	6090	18	0	0	0	0	0	0	0	0	0	0	0	1	49	494	919	436	1	0	37862
447	4480	9118	7223	46	11	11	4	5770	373	1584.73	3574.73	71785	217.117	11.1929	255	0	255	0	255	13.5	6156	13.5	911	0	0	0	0	0	0	0	0	0	0	72	974	6156	21	0	0	0	0	0	0	0	0	0	0	0	1	43	545	911	393	2	0	37930
448	4490	9007	7172	50	11	11	4	5791	382	1573.25	3510.77	77921	217.159	11.2338	255	0	255	0	255	13.5	6097	13.5	869	0	0	0	0	0	0	0	0	0	0	47	1007	6097	21	0	0	0	0	0	0	0	0	0	0	0	0	35	541	869	389	1	0	38002
449	4500	9173	7353	47	11	12	4	5802	383	1555.82	3424.04	68431	217.176	11.1399	255	0	255	0	255	13.5	6211	13.5	871	0	0	0	0	0	0	0	0	0	0	37	1085	6211	20	0	0	0	0	0	0	0	0	0	0	0	0	26	556	871	365	2	0	38074
450	4510	9409	7575	48	11	12	4	5813	384	1534.85	3309.13	71643	217.264	11.3489	255	0	255	0	255	13.5	6384	13.5	853	0	0	0	0	0	0	0	0	0	0	49	1119	6384	23	0	0	0	0	0	0	0	0	0	0	0	0	23	591	853	364	3	0	38143
451	4520	9279	7429	44	9	12	4	5827	378	1555.15	3326.12	65505	217.189	11.2744	255	0	255	0	255	13.5	6222	13.5	865	0	0	0	0	0	0	0	0	0	0	51	1132	6222	24	0	0	0	0	0	0	0	0	0	0	0	0	23	600	865	360	2	0	38211
452	4530	9368	7492	47	9	12	4	5840	380	1526.01	3239.03	67487	217.065	11.2623	255	0	255	0	255	13.5	6232	13.5	892	0	0	0	0	0	0	0	0	0	0	47	1192	6232	21	0	0	0	0	0	0	0	0	0	0	0	0	26	628	892	328	2	0	38279
453	4540	9223	7349	44	10	11	4	5850	374	1498.82	3277.51	91641	217.011	11.2207	255	0	255	0	255	13.5	6112	13.5	873	0	0	0	0	0	0	0	0	0	0	55	1164	6112	18	0	0	0	0	0	0	0	0	0	0	0	0	23	632	873	343	3	0	38348
454	4550	9499	7668	43	12	10	4	5869	376	1490.43	3518.72	119394	216.989	11.0728	255	0	255	0	255	13.5	6376	13.5	876	0	0	0	0	0	0	0	0	0	0	56	1214	6376	22	0	0	0	0	0	0	0	0	0	0	0	0	30	574	876	347	4	0	38426
455	4560	9549	7763	42	13	11	4	5883	378	1520.63	3469.17	90684	217.143	11.079	255	0	255	0	255	13.5	6424	13.5	831	0	0	0	0	0	0	0	0	0	0	58	1260	6424	21	0	0	0	0	0	0	0	0	0	0	0	0	25	552	831	376	2	0	38501
456	4570	9825	8055	45	13	9	4	5896	378	1537.07	3501.68	97573	217.301	11.2877	255	0	255	0	255	13.5	6655	13.5	843	0	0	0	0	0	0	0	0	0	1	57	1324	6655	18	0	0	0	0	0	0	0	0	0	0	0	0	33	527	843	366	1	0	38576
457	4580	9821	8033	45	13	10	4	5910	373	1574.42	3579.81	111561	217.434	11.322	255	0	255	0	255	13.5	6575	13.5	846	0	0	0	0	0	0	0	0	0	0	65	1369	6575	24	0	0	0	0	0	0	0	0	0	0	0	0	25	551	846	366	0	0	38648
458	4590	9892	8038	44	13	10	4	5928	371	1608.54	3712.38	111560	217.502	11.4603	255	0	255	0	255	13.5	6485	13.5	885	0	0	0	0	0	0	0	0	0	0	60	1468	6485	25	0	0	0	0	0	0	0	0	0	0	0	0	23	572	885	374	0	0	38723
459	4600	9849	8001	44	13	10	4	5941	376	1598.21	3874.02	126318	217.416	11.4649	255	0	255	0	255	13.5	6474	13.5	918	0	0	0	0	0	0	0	0	0	0	77	1423	6474	27	0	0	0	0	0	0	0	0	0	0	0	1	20	552	918	357	0	0	38797
460	4610	9726	7866	43	11	10	4	5960	381	1595.7	3954.93	131525	217.298	11.3016	255	0	255	0	255	13.5	6434	13.5	921	0	0	0	0	0	0	0	0	0	0	79	1331	6434	22	0	0	0	0	0	0	0	0	0	0	0	4	21	588	921	326	0	0	38875
461	4620	9508	7639	49	11	10	4	5981	391	1627.79	3915.72	130593	217.571	11.4648	255	0	255	0	255	13.5	6207	13.5	905	0	0	0	0	0	0	0	0	0	0	83	1329	6207	20	0	0	0	0	0	0	0	0	0	0	0	4	26	605	905	329	0	0	38949
462	4630	9390	7556	45	11	10	4	5992	383	1618.21	3896.24	131175	217.501	11.5058	255	0	255	0	255	13.5	6138	13.5	895	0	0	0	0	0	0	0	0	0	0	82	1318	6138	18	0	0	0	0	0	0	0	0	0	0	0	5	24	573	895	337	0	0	39020
463	4640	9432	7641	44	10	10	4	6004	377	1563.15	3602.66	123382	217.24	11.3962	255	0	255	0	255	13.5	6184	13.5	869	0	0	0	0	0	0	0	0	0	0	87	1350	6184	20	0	0	0	0	0	0	0	0	0	0	0	6	27	586	869	303	0	0	39091
464	4650	9543	7728	44	11	9	4	6021	383	1566.1	3582.72	93283	217.327	11.3248	255	0	255	0	255	13.5	6226	13.5	871	0	0	0	0	0	0	0	0	0	0	99	1384	6226	19	0	0	0	0	0	0	0	0	0	0	0	4	26	593	871	321	0	0	39164
465	4660	9737	7887	49	12	9	4	6043	391	1510.34	3210.8	79592	217.104	11.2583	255	0	255	0	255	13.5	6383	13.5	887	0	0	0	0	0	0	0	0	0	0	86	1399	6383	19	0	0	0	0	0	0	0	0	0	0	0	4	24	626	887	309	0	0	39239
466	4670	9724	7905	48	12	9	4	6058	387	1509.43	3176.06	72527	217.277	11.3061	255	0	255	0	255	13.5	6398	13.5	889	0	0	0	0	0	0	0	0	0	0	82	1409	6398	16	0	0	0	0	0	0	0	0	0	0	0	1	23	602	889	304	0	0	39313
467	4680	9668	7800	47	12	9	4	6075	388	1494.97	2949.26	61443	217.286	11.3257	255	0	255	0	255	13.5	6282	13.5	939	0	0	0	0	0	0	0	0	0	0	81	1421	6282	16	0	0	0	0	0	0	0	0	0	0	0	1	23	617	939	288	0	0	39392
